cycleId,launchOrder,pipelineLaneId,mode,graceSku,websiteSku,family,productGroupSlug,productGroupDisplayName,applicator,capacityMl,color,bestReferenceCandidatePath,absoluteReferencePath,expectedCanonicalFilename
cycle-01,1,grid-card-2000x2200,cap-on,GB-RCT-CLR-10ML-ROL-SGLD-01,GBRect10RollGlSh,Rectangle,footed-rectangle-10ml-clear-13-415-rollon,10 ml Clear Footed Rectangle Roll-On Bottle,Plastic Roller Ball,10,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SGLD-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SGLD-01.png,GB-RCT-CLR-10ML-ROL-SGLD-01__GBRect10RollGlSh__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,CJ-JAR-AMB-40ML-02,CJAmb40SlCap,Cream Jar,cream-jar-40ml-mixed,Cream Jar 40 ml,,40,Amber,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-40ml-unknown-applicator/cap-on/CJ-JAR-AMB-40ML-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-40ml-unknown-applicator/cap-on/CJ-JAR-AMB-40ML-02.png,CJ-JAR-AMB-40ML-02__CJAmb40SlCap__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-AST-RED,GBCyl100AnSpTslRed,Cylinder,cylinder-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Cylinder Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CYL-CLR-100ML-AST-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CYL-CLR-100ML-AST-RED.png,GB-CYL-CLR-100ML-AST-RED__GBCyl100AnSpTslRed__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-AST-RED,GBDiva100AnSpTslRed,Diva,diva-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Diva Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-DVA-CLR-100ML-AST-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-DVA-CLR-100ML-AST-RED.png,GB-DVA-CLR-100ML-AST-RED__GBDiva100AnSpTslRed__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-AST-RED,GBDmnd2ozAnSpTslRed,Diamond,diamond-60ml-clear-18-415-antiquespray-tassel,60 ml Clear Diamond Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-DMD-CLR-60ML-AST-RED.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-DMD-CLR-60ML-AST-RED.png,GB-DMD-CLR-60ML-AST-RED__GBDmnd2ozAnSpTslRed__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-VIA-CLR-3ML-01,GBV1DrmBlkDropper,Vial,vial-4ml-clear-13-425-dropper,4 ml Clear Vial Dropper Bottle,Dropper,4,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-dropper/cap-on/GB-VIA-CLR-3ML-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-dropper/cap-on/GB-VIA-CLR-3ML-01.png,GB-VIA-CLR-3ML-01__GBV1DrmBlkDropper__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SQR-CLR-15ML-ROL-SLDT,GBSqr15RollSlDot,Square,square-15ml-clear-13-415-rollon,15 ml Clear Square Roll-On Bottle,Plastic Roller Ball,15,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-plastic-roller-ball/cap-on/GB-SQR-CLR-15ML-ROL-SLDT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-plastic-roller-ball/cap-on/GB-SQR-CLR-15ML-ROL-SLDT.png,GB-SQR-CLR-15ML-ROL-SLDT__GBSqr15RollSlDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-CLR-100ML-AST-WHT,GBCrcl100AnSpTslWht,Circle,circle-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Circle Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CIR-CLR-100ML-AST-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-CIR-CLR-100ML-AST-WHT.png,GB-CIR-CLR-100ML-AST-WHT__GBCrcl100AnSpTslWht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SLM-CLR-100ML-AST-WHT,GBSlm100AnSpTslWht,Slim,slim-100ml-clear-18-415-antiquespray-tassel,100 ml Clear Slim Vintage Bulb Spray Bottle with Tassel,Vintage Bulb Sprayer with Tassel,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-WHT.png,GB-SLM-CLR-100ML-AST-WHT__GBSlm100AnSpTslWht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-RCT-CLR-10ML-ROL-SSLV-01,GBRect10RollSlSh,Rectangle,footed-rectangle-10ml-clear-13-415-rollon,10 ml Clear Footed Rectangle Roll-On Bottle,Plastic Roller Ball,10,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SSLV-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SSLV-01.png,GB-RCT-CLR-10ML-ROL-SSLV-01__GBRect10RollSlSh__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,CJ-JAR-FRS-40ML-02,CJFrst40SlCap,Cream Jar,cream-jar-40ml-mixed,Cream Jar 40 ml,,40,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-40ml-unknown-applicator/cap-on/CJ-JAR-FRS-40ML-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-40ml-unknown-applicator/cap-on/CJ-JAR-FRS-40ML-02.png,CJ-JAR-FRS-40ML-02__CJFrst40SlCap__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-ASP-BLK,GBCyl100AnSpBlk,Cylinder,cylinder-100ml-clear-18-415-antiquespray,100 ml Clear Cylinder Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-BLK.png,GB-CYL-CLR-100ML-ASP-BLK__GBCyl100AnSpBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-BLK,GBDiva100AnSpBlk,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-BLK.png,GB-DVA-CLR-100ML-ASP-BLK__GBDiva100AnSpBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-BLK,GBDmnd2ozAnSpBlk,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-BLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-BLK.png,GB-DMD-CLR-60ML-ASP-BLK__GBDmnd2ozAnSpBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-VIA-CLR-3ML-04,GBVGr1DrmBlkDropper,Vial,vial-4ml-clear-13-425-dropper,4 ml Clear Vial Dropper Bottle,Dropper,4,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-dropper/cap-on/GB-VIA-CLR-3ML-04.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-dropper/cap-on/GB-VIA-CLR-3ML-04.png,GB-VIA-CLR-3ML-04__GBVGr1DrmBlkDropper__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SQR-CLR-15ML-S,GBSqr15BlkSht,Square,square-15ml-clear-13-415,15 ml Clear Square Bottle with Cap,,15,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-unknown-applicator/cap-on/GB-SQR-CLR-15ML-S.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-unknown-applicator/cap-on/GB-SQR-CLR-15ML-S.png,GB-SQR-CLR-15ML-S__GBSqr15BlkSht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-CLR-100ML-ASP-GLD,GBCrcl100AnSpGl,Circle,circle-100ml-clear-18-415-antiquespray,100 ml Clear Circle Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-GLD.png,GB-CIR-CLR-100ML-ASP-GLD__GBCrcl100AnSpGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SLM-CLR-100ML-ASP-GLD,GBSlm100AnSpGl,Slim,slim-100ml-clear-18-415-antiquespray,100 ml Clear Slim Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-GLD.png,GB-SLM-CLR-100ML-ASP-GLD__GBSlm100AnSpGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-RCT-WHT-10ML-WHT-S-01,GBRect10WhtSht,Rectangle,footed-rectangle-10ml-clear-13-415,10 ml Clear Footed Rectangle Bottle with Cap,,10,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-WHT-10ML-WHT-S-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-WHT-10ML-WHT-S-01.png,GB-RCT-WHT-10ML-WHT-S-01__GBRect10WhtSht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,CJ-JAR-CLR-5ML-CLR,CJClr5mlClrCap,Cream Jar,cream-jar-5ml-mixed,Cream Jar 5 ml,,5,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-5ml-unknown-applicator/cap-on/CJ-JAR-CLR-5ML-CLR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cream-jar/cream-jar-5ml-unknown-applicator/cap-on/CJ-JAR-CLR-5ML-CLR.png,CJ-JAR-CLR-5ML-CLR__CJClr5mlClrCap__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-ASP-IVGD,GBCyl100AnSpIvyGl,Cylinder,cylinder-100ml-clear-18-415-antiquespray,100 ml Clear Cylinder Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-IVGD.png,GB-CYL-CLR-100ML-ASP-IVGD__GBCyl100AnSpIvyGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-IVGD,GBDiva100AnSpIvyGl,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-IVGD.png,GB-DVA-CLR-100ML-ASP-IVGD__GBDiva100AnSpIvyGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-IVGD,GBDmnd2ozAnSpIvyGl,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-IVGD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-IVGD.png,GB-DMD-CLR-60ML-ASP-IVGD__GBDmnd2ozAnSpIvyGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-VIA-CLR-3ML-S-04,GBVAmb1DrmWhtCapSht,Vial,vial-4ml-clear-13-425,4 ml Clear Vial Bottle with Cap,,4,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-04.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-04.png,GB-VIA-CLR-3ML-S-04__GBVAmb1DrmWhtCapSht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-CLR-100ML-ASP-IVSL,GBCrcl100AnSpIvySl,Circle,circle-100ml-clear-18-415-antiquespray,100 ml Clear Circle Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-IVSL.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-100ml-vintage-bulb-sprayer/cap-on/GB-CIR-CLR-100ML-ASP-IVSL.png,GB-CIR-CLR-100ML-ASP-IVSL__GBCrcl100AnSpIvySl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SLM-CLR-100ML-ASP-IVSL,GBSlm100AnSpIvySl,Slim,slim-100ml-clear-18-415-antiquespray,100 ml Clear Slim Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-IVSL.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-IVSL.png,GB-SLM-CLR-100ML-ASP-IVSL__GBSlm100AnSpIvySl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-RCT-CLR-9ML-T-02,GBSQSTClear,Rectangle,rectangle-9ml-clear-Ground-glassapplicator,9 ml Clear Rectangle Applicator Bottle,Glass Stopper,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-9ml-glass-stopper/cap-on/GB-RCT-CLR-9ML-T-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-9ml-glass-stopper/cap-on/GB-RCT-CLR-9ML-T-02.png,GB-RCT-CLR-9ML-T-02__GBSQSTClear__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-CLR-100ML-ASP-LVN,GBElg100AnSpLvn,Elegant,elegant-100ml-clear-18-415-antiquespray,100 ml Clear Elegant Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer/cap-on/GB-ELG-CLR-100ML-ASP-LVN.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-100ml-vintage-bulb-sprayer/cap-on/GB-ELG-CLR-100ML-ASP-LVN.png,GB-ELG-CLR-100ML-ASP-LVN__GBElg100AnSpLvn__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-SLK-CLR-100ML-ASP-LVN,GBSlk100AnSpLvn,Sleek,sleek-100ml-clear-18-415-antiquespray,100 ml Clear Sleek Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-LVN.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-LVN.png,GB-SLK-CLR-100ML-ASP-LVN__GBSlk100AnSpLvn__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-GRC-CLR-55ML-ASP-LVN,GBGrce55AnSpLvn,Grace,grace-55ml-clear-18-415-antiquespray,55 ml Clear Grace Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,55,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer/cap-on/GB-GRC-CLR-55ML-ASP-LVN.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/grace/grace-55ml-vintage-bulb-sprayer/cap-on/GB-GRC-CLR-55ML-ASP-LVN.png,GB-GRC-CLR-55ML-ASP-LVN__GBGrce55AnSpLvn__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-100ML-ASP-MSLV,GBCyl100AnSpMtSl,Cylinder,cylinder-100ml-clear-18-415-antiquespray,100 ml Clear Cylinder Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-100ml-vintage-bulb-sprayer/cap-on/GB-CYL-CLR-100ML-ASP-MSLV.png,GB-CYL-CLR-100ML-ASP-MSLV__GBCyl100AnSpMtSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DVA-CLR-100ML-ASP-MSLV,GBDiva100AnSpMtSl,Diva,diva-100ml-clear-18-415-antiquespray,100 ml Clear Diva Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,100,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-100ml-vintage-bulb-sprayer/cap-on/GB-DVA-CLR-100ML-ASP-MSLV.png,GB-DVA-CLR-100ML-ASP-MSLV__GBDiva100AnSpMtSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DMD-CLR-60ML-ASP-MSLV,GBDmnd2ozAnSpMtSl,Diamond,diamond-60ml-clear-18-415-antiquespray,60 ml Clear Diamond Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diamond/diamond-60ml-vintage-bulb-sprayer/cap-on/GB-DMD-CLR-60ML-ASP-MSLV.png,GB-DMD-CLR-60ML-ASP-MSLV__GBDmnd2ozAnSpMtSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-VIA-CLR-3ML-S-07,GBVGr1DrmBlackCapSht,Vial,vial-4ml-clear-13-425,4 ml Clear Vial Bottle with Cap,,4,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-07.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/vial/vial-3ml-unknown-applicator/cap-on/GB-VIA-CLR-3ML-S-07.png,GB-VIA-CLR-3ML-S-07__GBVGr1DrmBlackCapSht__pdp-main__v001.png
